HGNC ID	Approved symbol	Previous symbols	NCBI Gene ID
HGNC:11771	TGFBI	CSD3, LCD1, CSD1, CSD2	7045
HGNC:11772	TGFBR1	MSSE, ESS1	7046
HGNC:56999	TGFBR1P1		100421483
HGNC:11773	TGFBR2	MFS2	7048
HGNC:11774	TGFBR3		7049
HGNC:44152	TGFBR3L		100507588
HGNC:16836	TGFBRAP1		9392
HGNC:56908	TGFBRAP1-AS1		
HGNC:11776	TGIF1	HPE4, TGIF	7050
HGNC:30730	TGIF1P1		126052
HGNC:15764	TGIF2		60436
HGNC:44664	TGIF2-RAB5IF	TGIF2-C20orf24	100527943
HGNC:18570	TGIF2LX		90316
HGNC:18569	TGIF2LY		90655
HGNC:33317	TGIF2P1		126826
HGNC:11777	TGM1	ICR2	7051
HGNC:11778	TGM2		7052
HGNC:11779	TGM3		7053
HGNC:11780	TGM4		7047
HGNC:11781	TGM5		9333
HGNC:16255	TGM6	TGM3L	343641
HGNC:30790	TGM7		116179
HGNC:15450	TGOLN2		10618
HGNC:17843	TGS1	NCOA6IP	96764
HGNC:11782	TH		7054
HGNC:40495	TH2LCRR		101927761
HGNC:18004	THA1P		390816
HGNC:19217	THADA		63892
HGNC:20856	THAP1	DYT6	55145
HGNC:20854	THAP2		83591
HGNC:20855	THAP3		90326
HGNC:56895	THAP3P1		100129138
HGNC:23187	THAP4		51078
HGNC:23188	THAP5		168451
HGNC:22340	THAP5P1		285872
HGNC:44502	THAP5P2		100129618
HGNC:23189	THAP6		152815
HGNC:23190	THAP7		80764
HGNC:41013	THAP7-AS1		439931
HGNC:23191	THAP8		199745
HGNC:23192	THAP9		79725
HGNC:44172	THAP9-AS1		100499177
HGNC:23193	THAP10		56906
HGNC:23194	THAP11		57215
HGNC:9440	THAP12	PRKRIR	5612
HGNC:39563	THAP12P1	PRKRIRP1	728748
HGNC:39566	THAP12P2	PRKRIRP2	100422711
HGNC:39567	THAP12P3	PRKRIRP3	399774
HGNC:39568	THAP12P4	PRKRIRP4	100129382
HGNC:39569	THAP12P5	PRKRIRP5	100129074
HGNC:39570	THAP12P6	PRKRIRP6	100128764
HGNC:39574	THAP12P7	PRKRIRP7	100422712
HGNC:39572	THAP12P8	PRKRIRP8	645939
HGNC:39573	THAP12P9	PRKRIRP9	100131309
HGNC:39741	THAP12P10	PRKRIRP10	100422715
HGNC:11784	THBD		7056
HGNC:11785	THBS1		7057
HGNC:55224	THBS1-AS1		
HGNC:55225	THBS1-IT1		
HGNC:11786	THBS2		7058
HGNC:56059	THBS2-AS1		101929523
HGNC:11787	THBS3		7059
HGNC:40582	THBS3-AS1		105371450
HGNC:11788	THBS4		7060
HGNC:40583	THBS4-AS1		101929215
HGNC:17947	THEM4		117145
HGNC:32692	THEM4P1		677880
HGNC:26755	THEM5		284486
HGNC:29656	THEM6	C8orf55	51337
HGNC:50386	THEM7P		
HGNC:21569	THEMIS	C6orf207, C6orf190, TSEPA	387357
HGNC:16839	THEMIS2	C1orf38	9473
HGNC:49196	THEMIS3P		100420484
HGNC:26053	THG1L		54974
HGNC:26160	THNSL1		79896
HGNC:25602	THNSL2		55258
HGNC:19070	THOC1		9984
HGNC:55334	THOC1-DT		
HGNC:19073	THOC2	CXorf3, MRX12, MRX35	57187
HGNC:19072	THOC3		84321
HGNC:40866	THOC3-AS1		105377745
HGNC:19074	THOC5	C22orf19	8563
HGNC:28369	THOC6	WDR58	79228
HGNC:29874	THOC7		80145
HGNC:41249	THOC7-AS1		
HGNC:11793	THOP1		7064
HGNC:53788	THORLNC		
HGNC:11795	THPO	MGDF	7066
HGNC:11796	THRA	THRA1, THRA2, ERBA1	7067
HGNC:22964	THRAP3		9967
HGNC:32386	THRAP3P1	THRAP3L	391524
HGNC:54830	THRAP3P2		100421632
HGNC:54834	THRAP3P3		100421595
HGNC:11799	THRB	ERBA2, PRTH	7068
HGNC:44515	THRB-AS1		644990
HGNC:54854	THRB-AS2		101927854
HGNC:41390	THRB-IT1		
HGNC:49503	THRIL		102659353
HGNC:11800	THRSP	LPGP1	7069
HGNC:17754	THSD1		55901
HGNC:31375	THSD1P1	THSD1P	374500
HGNC:25835	THSD4		79875
HGNC:51420	THSD4-AS1		101929196
HGNC:51421	THSD4-AS2		101929173
HGNC:22207	THSD7A		221981
HGNC:29348	THSD7B		80731
HGNC:53785	THSD8		111644133
HGNC:18987	THTPA		79178
HGNC:23807	THUMPD1		55623
HGNC:23808	THUMPD1P1		391276
HGNC:14890	THUMPD2	C2orf8	80745
HGNC:24493	THUMPD3		25917
HGNC:44478	THUMPD3-AS1	SETD5-AS1	440944
HGNC:50793	THUMPD3P1		100419989
HGNC:11801	THY1		7070
HGNC:54852	THY1-AS1		
HGNC:29560	THYN1		29087
HGNC:11802	TIA1		7072
HGNC:11804	TIAL1		7073
HGNC:56933	TIAL1P1		100422449
HGNC:56938	TIALD		105370035
HGNC:11805	TIAM1		7074
HGNC:54361	TIAM1-AS1		150051
HGNC:11806	TIAM2		26230
HGNC:18348	TICAM1		148022
HGNC:21354	TICAM2		353376
HGNC:55575	TICAM2-AS1		101927100
HGNC:28704	TICRR	C15orf42	90381
HGNC:11809	TIE1	TIE	7075
HGNC:19075	TIFA		92610
HGNC:34024	TIFAB		497189
HGNC:1185	TIGAR	C12orf5	57103
HGNC:14523	TIGD1		200765
HGNC:18333	TIGD2		166815
HGNC:18334	TIGD3		220359
HGNC:18335	TIGD4		201798
HGNC:18336	TIGD5		84948
HGNC:18332	TIGD6		81789
HGNC:18331	TIGD7		91151
HGNC:26838	TIGIT	VSIG9, VSTM3	201633
HGNC:53077	TILRLS		
HGNC:25132	TIMD4		91937
HGNC:11813	TIMELESS		8914
HGNC:11817	TIMM8A	DFN1	1678
HGNC:17802	TIMM8AP1	TIMM8AP	399520
HGNC:11818	TIMM8B		26521
HGNC:39211	TIMM8BP1		
HGNC:39212	TIMM8BP2		
HGNC:11819	TIMM9		26520
HGNC:39928	TIMM9P1		
HGNC:39929	TIMM9P2		
HGNC:39930	TIMM9P3		
HGNC:11814	TIMM10		26519
HGNC:4022	TIMM10B	FXC1	26515
HGNC:11816	TIMM13	TIMM13B	26517
HGNC:17315	TIMM17A		10440
HGNC:17310	TIMM17B		10245
HGNC:49865	TIMM17BP1		390298
HGNC:25010	TIMM21	C18orf55	29090
HGNC:17317	TIMM22	TEX4	29928
HGNC:17312	TIMM23		100287932
HGNC:23581	TIMM23B		100652748
HGNC:45009	TIMM23B-AGAP6	LINC00843	113218477
HGNC:25152	TIMM29	C19orf52	90580
HGNC:17316	TIMM44		10469
HGNC:23656	TIMM50		92609
HGNC:1321	TIMMDC1	C3orf1	51300
HGNC:55207	TIMMDC1-DT		
HGNC:11820	TIMP1	TIMP, CLGI	7076
HGNC:11821	TIMP2		7077
HGNC:11822	TIMP3	SFD	7078
HGNC:11823	TIMP4		7079
HGNC:14599	TINAG		27283
HGNC:40691	TINAG-AS1		107986605
HGNC:19168	TINAGL1	LCN7	64129
HGNC:14607	TINCR	PLAC2	257000
HGNC:11824	TINF2		26277
HGNC:23696	TIPARP		25976
HGNC:41028	TIPARP-AS1		100287227
HGNC:30750	TIPIN		54962
HGNC:54963	TIPINP1		100125392
HGNC:56789	TIPINP2		100125393
HGNC:30231	TIPRL		261726
HGNC:17192	TIRAP		114609
HGNC:56069	TIRAP-AS1		105369557
HGNC:17949	TJAP1	TJP4	93643
HGNC:55129	TJAP1P1		392539
HGNC:11827	TJP1		7082
HGNC:14167	TJP1P1	TJP1P	64730
HGNC:11828	TJP2	DFNA51	9414
HGNC:11829	TJP3		27134
HGNC:11830	TK1		7083
HGNC:11831	TK2		7084
HGNC:24552	TKFC	DAK	26007
HGNC:11834	TKT		7086
HGNC:11835	TKTL1		8277
HGNC:25313	TKTL2		84076
HGNC:25177	TLCD1		116238
HGNC:33522	TLCD2		727910
HGNC:29646	TLCD3A	FAM57A	79850
HGNC:25295	TLCD3B	FAM57B	83723
HGNC:26477	TLCD4	TMEM56	148534
HGNC:49388	TLCD4-RWDD3	TMEM56-RWDD3	100527978
HGNC:28280	TLCD5	TMEM136	219902
HGNC:16112	TLDC2	C20orf118	140711
HGNC:11837	TLE1		7088
HGNC:55701	TLE1-DT		101927502
HGNC:39438	TLE1P1		645381
HGNC:11838	TLE2		7089
HGNC:11839	TLE3		7090
HGNC:11840	TLE4		7091
HGNC:307	TLE5	AES	166
HGNC:30788	TLE6		79816
HGNC:53648	TLE7		102723796
HGNC:11841	TLK1		9874
HGNC:28608	TLK1P1	TLK1P	100129793
HGNC:11842	TLK2		11011
HGNC:18048	TLK2P1		646202
HGNC:22227	TLK2P2		553121
HGNC:11843	TLL1		7092
HGNC:11844	TLL2		7093
HGNC:11845	TLN1	TLN	7094
HGNC:15447	TLN2		83660
HGNC:13519	TLNRD1	MESDC1	59274
HGNC:11847	TLR1		7096
HGNC:11848	TLR2		7097
HGNC:11849	TLR3		7098
HGNC:11850	TLR4		7099
HGNC:11851	TLR5	SLEB1	7100
HGNC:16711	TLR6		10333
HGNC:15631	TLR7		51284
HGNC:15632	TLR8		51311
HGNC:40720	TLR8-AS1		349408
HGNC:15633	TLR9		54106
HGNC:15634	TLR10		81793
HGNC:31754	TLR12P		100131451
HGNC:5056	TLX1	TCL3, HOX11	3195
HGNC:37183	TLX1NB		100038246
HGNC:5057	TLX2	HOX11L1	3196
HGNC:13532	TLX3	HOX11L2	30012
HGNC:24142	TM2D1		83941
HGNC:24127	TM2D2		83877
HGNC:24128	TM2D3		80213
HGNC:11853	TM4SF1	M3S1	4071
HGNC:40587	TM4SF1-AS1		100874091
HGNC:11856	TM4SF4		7104
HGNC:11857	TM4SF5		9032
HGNC:25181	TM4SF18		116441
HGNC:56678	TM4SF18-AS1		
HGNC:25167	TM4SF19		116211
HGNC:41085	TM4SF19-AS1		100874214
HGNC:49190	TM4SF19-DYNLT2B	TM4SF19-TCTEX1D2	100534611
HGNC:26230	TM4SF20		79853
HGNC:11860	TM6SF1		53346
HGNC:11861	TM6SF2		53345
HGNC:11863	TM7SF2		7108
HGNC:23049	TM7SF3		51768
HGNC:11864	TM9SF1		10548
HGNC:11865	TM9SF2		9375
HGNC:21529	TM9SF3		56889
HGNC:30797	TM9SF4		9777
HGNC:55623	TM9SF5P		100420958
HGNC:26932	TMA7	CCDC72	51372
HGNC:53893	TMA7B		112268293
HGNC:25638	TMA16	C4orf43	55319
HGNC:43780	TMA16P1		100101405
HGNC:43781	TMA16P2		100101407
HGNC:23410	TMBIM1		64114
HGNC:24257	TMBIM4		51643
HGNC:11723	TMBIM6	TEGT	7009
HGNC:49212	TMBIM7P		105375396
HGNC:16513	TMC1	DFNA36, DFNB7, DFNB11	117531
HGNC:16527	TMC2	C20orf145	117532
HGNC:22995	TMC3		342125
HGNC:51424	TMC3-AS1		101929655
HGNC:22998	TMC4		147798
HGNC:22999	TMC5		79838
HGNC:18021	TMC6	EVER1, TNRC6C-AS1	11322
HGNC:23000	TMC7		79905
HGNC:20474	TMC8	EVER2	147138
HGNC:29116	TMCC1		23023
HGNC:49060	TMCC1-DT	TMCC1-AS1	100507032
HGNC:31901	TMCC1P1	TMCC1P	100128132
HGNC:24239	TMCC2		9911
HGNC:41042	TMCC2-AS1		101929459
HGNC:29199	TMCC3		57458
HGNC:18188	TMCO1	TMCC4	54499
HGNC:54046	TMCO1-AS1		100147773
HGNC:23312	TMCO2		127391
HGNC:20329	TMCO3	C13orf11	55002
HGNC:27393	TMCO4		255104
HGNC:28558	TMCO5A	TMCO5	145942
HGNC:34243	TMCO5B		100652857
HGNC:28814	TMCO6		55374
HGNC:53646	TMDD1	C12orf81	112163659
HGNC:17291	TMED1		11018
HGNC:16996	TMED2		10959
HGNC:53346	TMED2-DT		101927415
HGNC:56425	TMED2P1		100421730
HGNC:28889	TMED3	C15orf22	23423
HGNC:22301	TMED4		222068
HGNC:24251	TMED5		50999
HGNC:28331	TMED6		146456
HGNC:24253	TMED7		51014
HGNC:33945	TMED7-TICAM2		100302736
HGNC:18633	TMED8	FAM15B	283578
HGNC:24878	TMED9		54732
HGNC:16998	TMED10		10972
HGNC:30754	TMED10P1	TMED10P	286102
HGNC:38105	TMED10P2		100129727
HGNC:35401	TMED11P		
HGNC:11866	TMEFF1	C9orf2	8577
HGNC:11867	TMEFF2		23671
HGNC:21427	TMEM8B	C9orf127, LINC00950	51754
HGNC:18823	TMEM9		252839
HGNC:1168	TMEM9B	C11orf15	56674
HGNC:19230	TMEM9B-AS1	C11orf18	493900
HGNC:16823	TMEM11	C17orf35	8834
HGNC:55671	TMEM11-DT		107984969
HGNC:21076	TMEM14A		28978
HGNC:21384	TMEM14B		81853
HGNC:55230	TMEM14B-DT		
HGNC:20952	TMEM14C	C6orf53	51522
HGNC:15660	TMEM14DP	TMEM14D	645203
HGNC:34386	TMEM14EP	TMEM14E	645843
HGNC:26623	TMEM17		200728
HGNC:25257	TMEM18		129787
HGNC:54481	TMEM18-DT		105373354
HGNC:25605	TMEM19		55266
HGNC:25890	TMEM25		84866
HGNC:28550	TMEM26		219623
HGNC:51209	TMEM26-AS1		101928781
HGNC:16667	TMEM30A	C6orf67	55754
HGNC:48985	TMEM30A-DT		100506804
HGNC:27254	TMEM30B		161291
HGNC:55058	TMEM30BP1		101928242
HGNC:30443	TMEM30CP	TMEM30C	644444
HGNC:28601	TMEM31		203562
HGNC:25541	TMEM33		55161
HGNC:25864	TMEM35A	TMEM35	59353
HGNC:40021	TMEM35B	ZMYM6NB	100506144
HGNC:18216	TMEM37		140738
HGNC:28462	TMEM38A		79041
HGNC:25535	TMEM38B	C9orf87	55151
HGNC:56587	TMEM38BP1		100131216
HGNC:25600	TMEM39A		55254
HGNC:25510	TMEM39B		55116
HGNC:25620	TMEM40		55287
HGNC:30544	TMEM41A		90407
HGNC:28948	TMEM41B		440026
HGNC:28444	TMEM42		131616
HGNC:28472	TMEM43	ARVD5	79188
HGNC:25120	TMEM44		93109
HGNC:44272	TMEM44-AS1		100507297
HGNC:41082	TMEM44-AS2		
HGNC:25480	TMEM45A		55076
HGNC:25194	TMEM45B		120224
HGNC:18515	TMEM47	TM4SF10	83604
HGNC:30590	TMEM50A		23585
HGNC:1280	TMEM50B	C21orf4	757
HGNC:25488	TMEM51	C1orf72	55092
HGNC:26301	TMEM51-AS1	C1orf126	200197
HGNC:32332	TMEM51-AS2	C1orf195	727684
HGNC:27916	TMEM52		339456
HGNC:26438	TMEM52B	C12orf59	120939
HGNC:26186	TMEM53		79639
HGNC:24143	TMEM54		113452
HGNC:1239	TMEM59	C1orf8	9528
HGNC:13237	TMEM59L	C19orf4	25789
HGNC:21754	TMEM60	C7orf35	85025
HGNC:27296	TMEM61		199964
HGNC:26269	TMEM62		80021
HGNC:29118	TMEM63A	KIAA0792	9725
HGNC:17735	TMEM63B	C6orf110	55362
HGNC:23787	TMEM63C	C14orf171	57156
HGNC:25441	TMEM64		169200
HGNC:25203	TMEM65		157378
HGNC:28396	TMEM67	MKS3	91147
HGNC:26510	TMEM68		137695
HGNC:28035	TMEM69	C1orf154	51249
HGNC:56807	TMEM69P1		100127982
HGNC:56808	TMEM69P2		100419853
HGNC:26050	TMEM70		54968
HGNC:26572	TMEM71		137835
HGNC:31658	TMEM72	C10orf127	643236
HGNC:27349	TMEM72-AS1		220980
HGNC:26409	TMEM74		157753
HGNC:15893	TMEM74B	C20orf46	55321
HGNC:32307	TMEM78		677790
HGNC:28196	TMEM79		84283
HGNC:27453	TMEM80		283232
HGNC:32349	TMEM81		388730
HGNC:32350	TMEM82		388595
HGNC:26890	TMEM86A		144110
HGNC:28448	TMEM86B		255043
HGNC:24522	TMEM87A		25963
HGNC:25913	TMEM87B		84910
HGNC:32371	TMEM88		92162
HGNC:37099	TMEM88B		643965
HGNC:32372	TMEM89		440955
HGNC:32393	TMEM91		641649
HGNC:26579	TMEM92		162461
HGNC:50442	TMEM92-AS1		
HGNC:28983	TMEM94	KIAA0195	9772
HGNC:27898	TMEM95		339168
HGNC:28106	TMEM97		27346
HGNC:39640	TMEM97P1		
HGNC:39641	TMEM97P2		724059
HGNC:24529	TMEM98		26022
HGNC:25607	TMEM100		55273
HGNC:28653	TMEM101		84336
HGNC:26722	TMEM102		284114
HGNC:25984	TMEM104		54868
HGNC:26794	TMEM105		284186
HGNC:28288	TMEM106A		113277
HGNC:22407	TMEM106B		54664
HGNC:28775	TMEM106C		79022
HGNC:28128	TMEM107		84314
HGNC:28451	TMEM108		66000
HGNC:50307	TMEM108-AS1		101927455
HGNC:28771	TMEM109		79073
HGNC:55487	TMEM109-DT		105369323
HGNC:33227	TMEM114		283953
HGNC:30055	TMEM115		11070
HGNC:25084	TMEM116		89894
HGNC:25308	TMEM117		84216
HGNC:27884	TMEM119		338773
HGNC:21697	TMEM120A		83862
HGNC:32008	TMEM120B		144404
HGNC:20511	TMEM121		80757
HGNC:1844	TMEM121B	CECR6	27439
HGNC:30138	TMEM123		114908
HGNC:55502	TMEM123-DT		101928424
HGNC:28275	TMEM125		128218
HGNC:25382	TMEM126A		84233
HGNC:30883	TMEM126B		55863
HGNC:26038	TMEM127		55654
HGNC:28201	TMEM128		85013
HGNC:25137	TMEM129		92305
HGNC:25429	TMEM130		222865
HGNC:30366	TMEM131		23505
HGNC:29146	TMEM131L	KIAA0922	23240
HGNC:31092	TMEM132A	HSPA5BP1	54972
HGNC:29397	TMEM132B		114795
HGNC:25436	TMEM132C		92293
HGNC:29411	TMEM132D		121256
HGNC:27466	TMEM132D-AS1		283352
HGNC:53324	TMEM132D-AS2		101927735
HGNC:26991	TMEM132E		124842
HGNC:34412	TMEM132E-DT	C17orf102	400591
HGNC:26142	TMEM134		80194
HGNC:26167	TMEM135		65084
HGNC:26944	TMEM138		51524
HGNC:22058	TMEM139		135932
HGNC:40988	TMEM139-AS1		105375545
HGNC:21870	TMEM140		55281
HGNC:28211	TMEM141		85014
HGNC:25603	TMEM143		55260
HGNC:25633	TMEM144		55314
HGNC:26912	TMEM145		284339
HGNC:30414	TMEM147		10430
HGNC:51273	TMEM147-AS1		100506469
HGNC:24677	TMEM150A	TMEM150	129303
HGNC:34415	TMEM150B	TMEM224	284417
HGNC:37263	TMEM150C		441027
HGNC:28497	TMEM151A	TMEM151	256472
HGNC:21315	TMEM151B	C6orf137, TMEM193	441151
HGNC:26489	TMEM154		201799
HGNC:26260	TMEM156		80008
HGNC:30293	TMEM158		25907
HGNC:26042	TMEM160		54958
HGNC:26020	TMEM161A		54929
HGNC:28483	TMEM161B		153396
HGNC:43839	TMEM161B-DT	TMEM161B-AS1	100505894
HGNC:44973	TMEM161BP1		646360
HGNC:25380	TMEM163		81615
HGNC:26217	TMEM164		84187
HGNC:30760	TMEM165		55858
HGNC:28330	TMEM167A	TMEM167	153339
HGNC:23956	TMEM167AP1		360028
HGNC:55999	TMEM167AP2		100129118
HGNC:30187	TMEM167B	C1orf119	56900
HGNC:55076	TMEM167B-DT		105378892
HGNC:25826	TMEM168		64418
HGNC:25130	TMEM169		92691
HGNC:29577	TMEM170A	TMEM170	124491
HGNC:34244	TMEM170B		100113407
HGNC:27031	TMEM171		134285
HGNC:28187	TMEM174		134288
HGNC:28709	TMEM175		84286
HGNC:24930	TMEM176A		55365
HGNC:29596	TMEM176B		28959
HGNC:28143	TMEM177		80775
HGNC:28517	TMEM178A	TMEM178	130733
HGNC:44112	TMEM178B		100507421
HGNC:20137	TMEM179	C14orf90	388021
HGNC:33744	TMEM179B		374395
HGNC:20958	TMEM181	KIAA1423, GPR178	57583
HGNC:26391	TMEM182		130827
HGNC:20173	TMEM183A	C1orf37	92703
HGNC:33458	TMEM183AP1		100048909
HGNC:56453	TMEM183AP2		646616
HGNC:56454	TMEM183AP3		388104
HGNC:56455	TMEM183AP4		100287335
HGNC:56456	TMEM183AP5		100130326
HGNC:56457	TMEM183AP6		100286958
HGNC:33205	TMEM183BP	TMEM183B	653659
HGNC:28797	TMEM184A		202915
HGNC:1310	TMEM184B	C22orf5	25829
HGNC:56716	TMEM184B-AS1		
HGNC:25587	TMEM184C	TMEM34	55751
HGNC:55544	TMEM184C-DT		
HGNC:55010	TMEM184CP1		100129133
HGNC:17125	TMEM185A	CXorf13, FAM11A, FRAXF	84548
HGNC:31717	TMEM185AP1	TMEM185AL	100506205
HGNC:18896	TMEM185B	FAM11B	79134
HGNC:24530	TMEM186	C16orf51	25880
HGNC:13705	TMEM187	CXorf12	8269
HGNC:29632	TMEM190		147744
HGNC:25317	TMEM191A		84222
HGNC:33600	TMEM191B		728229
HGNC:33601	TMEM191C		645426
HGNC:26775	TMEM192		201931
HGNC:22431	TMEM196		256130
HGNC:33704	TMEM198		130612
HGNC:43629	TMEM198B		440104
HGNC:18085	TMEM199	C17orf32	147007
HGNC:21075	TMEM200A	KIAA1913	114801
HGNC:33785	TMEM200B		399474
HGNC:37208	TMEM200C		645369
HGNC:33719	TMEM201		199953
HGNC:33733	TMEM202		338949
HGNC:53265	TMEM202-AS1		105370888
HGNC:28217	TMEM203		94107
HGNC:14158	TMEM204	C16orf30	79652
HGNC:29631	TMEM205		374882
HGNC:33705	TMEM207		131920
HGNC:25015	TMEM208		29100
HGNC:21898	TMEM209		84928
HGNC:34059	TMEM210		100505993
HGNC:34295	TMEM212		389177
HGNC:41939	TMEM212-AS1		
HGNC:41505	TMEM212-IT1		
HGNC:27220	TMEM213		155006
HGNC:25983	TMEM214		54867
HGNC:33816	TMEM215		401498
HGNC:25018	TMEM216	CORS2, MKS2	51259
HGNC:21238	TMEM217	C6orf128	221468
HGNC:55922	TMEM217B		
HGNC:27344	TMEM218		219854
HGNC:25201	TMEM219		124446
HGNC:33757	TMEM220		388335
HGNC:44357	TMEM220-AS1		101101775
HGNC:21943	TMEM221		100130519
HGNC:25363	TMEM222	C1orf160	84065
HGNC:28464	TMEM223		79064
HGNC:32390	TMEM225		338661
HGNC:53075	TMEM225B		100289187
HGNC:37279	TMEM229A		730130
HGNC:20130	TMEM229B	C14orf83	161145
HGNC:56580	TMEM229BP1		
HGNC:15876	TMEM230	C20orf30	29058
HGNC:55043	TMEM230P1		
HGNC:55044	TMEM230P2		642975
HGNC:37234	TMEM231		79583
HGNC:53870	TMEM231P1		100420067
HGNC:37270	TMEM232		642987
HGNC:37219	TMEM233		387890
HGNC:28837	TMEM234	C1orf91	56063
HGNC:27563	TMEM235		283999
HGNC:23473	TMEM236	FAM23B, FAM23A	653567
HGNC:14432	TMEM237	ALS2CR4	65062
HGNC:40042	TMEM238		388564
HGNC:44356	TMEM238L	LINC00675	100289255
HGNC:40044	TMEM239		100288797
HGNC:25186	TMEM240	C1orf70, SCA21	339453
HGNC:31723	TMEM241	C18orf45	85019
HGNC:17206	TMEM242	C6orf35	729515
HGNC:55260	TMEM242-DT		
HGNC:21707	TMEM243	C7orf23	79161
HGNC:21571	TMEM244	C6orf191	253582
HGNC:1363	TMEM245	C9orf5	23731
HGNC:51191	TMEM246-AS1		101928470
HGNC:42967	TMEM247		388946
HGNC:25476	TMEM248	C7orf42	55069
HGNC:44053	TMEM248P1		645841
HGNC:44155	TMEM249		340393
HGNC:31009	TMEM250	C9orf69	90120
HGNC:28537	TMEM252	C9orf71	169693
HGNC:54377	TMEM252-DT		105376072
HGNC:32545	TMEM253	NCRNA00220, C14orf95, C14orf176	643382
HGNC:25804	TMEM254	C10orf57	80195
HGNC:27340	TMEM254-AS1		219347
HGNC:26086	TMEM255A	FAM70A	55026
HGNC:28297	TMEM255B	FAM70B	348013
HGNC:28618	TMEM256	C17orf61	254863
HGNC:49186	TMEM256-PLSCR3		100529211
HGNC:45087	TMEM256P1		645269
HGNC:45088	TMEM256P2		
HGNC:1164	TMEM258	C11orf10	746
HGNC:56321	TMEM258P1		100288935
HGNC:56322	TMEM258P2		100506400
HGNC:17039	TMEM259	C19orf6	91304
HGNC:20185	TMEM260	C14orf101	54916
HGNC:49389	TMEM262		100130348
HGNC:28281	TMEM263	C12orf23	90488
HGNC:55395	TMEM263-DT		
HGNC:51241	TMEM265		100862671
HGNC:26763	TMEM266	C15orf27	123591
HGNC:26139	TMEM267	C5orf28	64417
HGNC:24513	TMEM268	C9orf91	203197
HGNC:52381	TMEM269		100129924
HGNC:54423	TMEM269-DT	C1orf50-AS1	105378683
HGNC:23018	TMEM270	WBSCR28	135886
HGNC:53639	TMEM271		112441426
HGNC:26737	TMEM272	NCRNA00282, LINC00282	283521
HGNC:27274	TMEM273	C10orf128	170371
HGNC:53732	TMEM274P		113391335
HGNC:53938	TMEM275		105378696
HGNC:56235	TMEM276		84773
HGNC:56752	TMEM276-ZFTRAF1		157542
HGNC:25050	TMEM277P	LINC01869	284365
HGNC:11870	TMF1		7110
HGNC:51353	TMF1P1		106480320
HGNC:30800	TMIE	DFNB6	259236
HGNC:32431	TMIGD1	TMIGD	388364
HGNC:28324	TMIGD2		126259
HGNC:51375	TMIGD3		57413
HGNC:18308	TMLHE		55217
HGNC:44261	TMLHE-AS1		100507404
HGNC:55622	TMLHEP1		553939
HGNC:11871	TMOD1	D9S57E, TMOD	7111
HGNC:11872	TMOD2		29767
HGNC:11873	TMOD3		29766
HGNC:11874	TMOD4		29765
HGNC:11875	TMPO		7112
HGNC:44158	TMPO-AS1		100128191
HGNC:21364	TMPOP1	TMPOL1	100129772
HGNC:50860	TMPOP2		100533619
HGNC:33865	TMPPE		643853
HGNC:11876	TMPRSS2		7113
HGNC:11877	TMPRSS3	DFNB10, DFNB8	64699
HGNC:11878	TMPRSS4		56649
HGNC:14908	TMPRSS5		80975
HGNC:16517	TMPRSS6		164656
HGNC:30846	TMPRSS7		344805
HGNC:30079	TMPRSS9		360200
HGNC:27954	TMPRSS11A		339967
HGNC:25398	TMPRSS11B		132724
HGNC:37262	TMPRSS11BNL		401136
HGNC:31934	TMPRSS11CP		
HGNC:24059	TMPRSS11D		9407
HGNC:24465	TMPRSS11E	TMPRSS11E2	28983
HGNC:29994	TMPRSS11F		389208
HGNC:42983	TMPRSS11GP		644759
HGNC:28779	TMPRSS12		283471
HGNC:29808	TMPRSS13	TMPRSS11	84000
HGNC:9490	TMPRSS15	PRSS7	5651
HGNC:11881	TMSB4X	TMSB4	7114
HGNC:11883	TMSB4XP1	TMSL1	7115
HGNC:11884	TMSB4XP2	TMSL2	7116
HGNC:38587	TMSB4XP3		
HGNC:11886	TMSB4XP4	TMSL4	7118
HGNC:11887	TMSB4XP5	TMSL5	7119
HGNC:11888	TMSB4XP6	TMSB4L, TMSL6	7120
HGNC:11889	TMSB4XP7	TMSL7	7121
HGNC:11885	TMSB4XP8	TMSL3	7117
HGNC:11882	TMSB4Y		9087
HGNC:11879	TMSB10		9168
HGNC:41949	TMSB10P1		100506723
HGNC:41950	TMSB10P2		
HGNC:30744	TMSB15A	TMSL8	11013
HGNC:28612	TMSB15B		286527
HGNC:53858	TMSB15B-AS1		100128594
HGNC:55173	TMSB15C		122394733
HGNC:24550	TMT1A	METTL7A	25840
HGNC:48874	TMT1AP1	METTL7AP1	100996686
HGNC:28276	TMT1B	METTL7B	196410
HGNC:24099	TMTC1		83857
HGNC:25440	TMTC2		160335
HGNC:26899	TMTC3		160418
HGNC:25904	TMTC4		84899
HGNC:21709	TMUB1	C7orf21	83590
HGNC:28459	TMUB2		79089
HGNC:15487	TMX1	TXNDC, TXNDC1	81542
HGNC:56777	TMX1P1		100101126
HGNC:56778	TMX1P2		100101127
HGNC:30739	TMX2	TXNDC14	51075
HGNC:41992	TMX2-CTNND1		100528016
HGNC:49916	TMX2P1		100233198
HGNC:24718	TMX3	TXNDC10	54495
HGNC:25237	TMX4	TXNDC13	56255
HGNC:55788	TMX4-AS1		105372520
HGNC:5318	TNC	HXB, DFNA56	3371
HGNC:11892	TNF	TNFA	7124
